objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
15427,NP6571,Orange,NP,North Park,North Park,Orange,OR,Orange, , , ,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,4.24098532,,,Moderate-Difficult,Loop,,,{089C6A33-2B1A-4DD7-8A30-592A92123FC1},Active,0.0711365858385851
15428,NP6593, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.07406433,,,Difficult,Pt_to_Pt,,,{44F61042-A7F0-485E-BEF0-22BE6CC6355F},Active,0.00123839824212669
15429,NP6594,Red with Blue Cap,NP,North Park,North Park,Red with Blue Cap,RD/BL Cap,Red,Blue, , ,http://apps.alleghenycounty.us/GIS/REDbase_BLUEcap.png,0.03151853,,,Easy,Access,,,{B49FAA99-2E19-42A9-B123-4FE66C54FA01},Active,0.000498174324794936
15430,NP6597,Old Purple,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.00978455,,,,,,,{32420C9B-A98A-4AF7-B7C1-D594476D52C3},Active,0.000156601320563368
15431,NP4753,Purple,NP,North Park,North Park,Purple,PL,Purple, , , ,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,0.0231365,,,Moderate,Pt_to_Pt,,,{EA57051A-BC51-469A-8D7E-CB3C547CEC74},Active,0.000356290649411218
15432,NP6996,North Ridge Trail,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.40836878,,,,,,,{7A2C29CE-789D-48FC-B80D-8466036D9284},Active,0.00706577382140854
15433,NP8605,,NP,North Park,North Park,,,,,,,,0.29705742,,,Moderate,Connector,,,{E8D34322-9A0A-4DBF-8C0C-67D4399A2DCB},Active,0.00515534777541356
15434,NP7827, ,NP,North Park,North Park,,,,,,,,0.12022214,,,,,,,{2DA7A53F-A220-4DCC-82D4-CD0C55BA19C5},Active,0.00180800099364784
15435,NP7782, ,NP,North Park,North Park,,,,,,,,0.22776595,,,,,,,{96B04179-DFA6-494E-8EF7-FFC63781EF98},Active,0.00392628487338247
15436,NP7783, ,NP,North Park,North Park,,,,,,,,0.14371908,,,,,,,{75D49CE3-0813-43F8-AA82-C4E98DAE2E91},Active,0.00259407324329104
15437,NP7890, ,NP,North Park,North Park,,,,,,,,0.17706347,,,,,,,{10453BC9-1D18-45CD-AB20-A3E1D5D67CAC},Active,0.00311062834212238
15438,NP7889, ,NP,North Park,North Park,,,,,,,,0.18572103,,,,,,,{FC97637D-416C-45DC-A2FE-F017954962F1},Active,0.003211249166178
15439,NP7896, ,NP,North Park,North Park,,,,,,,,0.11681173,,,,,,,{C8A5FE80-F50D-4F3F-8102-48F855E08FB3},Active,0.00209066127173749
15440,NP7826, ,NP,North Park,North Park,,,,,,,,0.0853539,,,,,,,{DC329A53-D099-4097-8929-D9D21EB59E60},Active,0.00152763275014446
15441,NP7828, ,NP,North Park,North Park,,,,,,,,0.32342645,,,,,,,{F2C697E9-58C1-4CE2-8A59-633EFD6F8290},Active,0.00545618217362425
15442,NP7870, ,NP,North Park,North Park,,,,,,,,0.44413316,,,,,,,{E1EA46A8-BC62-455D-987D-60C40333BF26},Active,0.00772024904364825
15443,NP7880, ,NP,North Park,North Park,,,,,,,,0.15330605,,,,,,,{DA0CCCD0-7725-4F7A-97BA-3DFAFF6BEF8B},Active,0.002573125737782
15444,NP7778, ,NP,North Park,North Park,,,,,,,,0.05042547,,,,,,,{00F94AA6-8C01-485A-9253-F31F59F34E23},Active,0.000735794435491389
15445,NP13268, ,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.24821838,,,Moderate-Difficult,Access,,,{57271DEF-9D9C-4A8B-B48E-39BAE614107E},Active,0.00424476296456732
15446,NP4752,Purple,NP,North Park,North Park,Purple,PL,Purple, , , ,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,1.9118247,,,Moderate-Difficult,Loop,,No,{FA0F1302-DF79-4FB3-9C3B-DA195FA51537},Active,0.0327841131851668
15447,NP4749,Red,NP,North Park,North Park,Red,RD,Red, , , ,http://apps.alleghenycounty.us/GIS/REDbase.png,0.27674984,,,Difficult,Pt_to_Pt,,,{34939020-A16C-4B9E-90EE-396CFD96F8E8},Active,0.00480667526368654
15448,NP4706, ,NP,North Park,North Park,,,,,,,,0.20543956,,,,,,,{461E2A60-5A7D-44EC-97D8-F63E247505D2},Closed,0.00342214005898401
15449,NP4732,Red Access,NP,North Park,North Park,Red,RD,Red, ,, ,http://apps.alleghenycounty.us/GIS/REDbase.png,0.14289962,,,Moderate,Pt_to_Pt,Dirt,,{8A0129E5-59C2-49FE-A131-9BE09005593A},Active,0.00223620304654102
15450,NP22350,,NP,North Park,North Park,,,,,,,,0.01578618,,,Easy,Connector,Dirt,,{731CD4DB-1AD1-4E71-B145-F0081749F6C0},Active,0.000269274369907629
15451,NP9008,Purple,NP,North Park,North Park,Purple,PL,Purple, , , ,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,0.36074488,,,Moderate-Difficult,Access,,,{3656A0B0-812C-4AB6-9538-0BAB407E7ACA},Active,0.00589769984635482
15452,NP27974,,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.15788592,,,Easy,,Crushed Limestone,Yes,{A5745E98-E066-46CF-9B6D-2A581CBE08B8},Closed,0.00279968874166025
15453,NP27975,,NP,North Park,North Park,,,Gray,,,,<Null>,0.03363731,,,Easy,Connector,Crushed Limestone,Yes,{BB366ED6-ADE4-48A1-A64E-6E8165DFA2FF},Closed,0.000593797002236352
15454,NP29179,Green,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.14897292,,,Easy-Moderate,Point to Point,,,{6EFF03E2-B966-4BEF-A431-269BDE8459CD},Closed,0.00249064038905607
15455,NP30792,Picnic Loop Paved Trail,NP,North Park,North Park,Gray,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAYbase.png,1.40536265,,,Easy,Loop,Asphalt,No,{0C2BE37B-933B-434E-ADCD-A1C353277CE0},Active,0.0238286378699213
15456,NP30793,Picnic Loop Paved Trail Divider,NP,North Park,North Park,Gray,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAYbase.png,0.1715321,,,Easy,Connector,Asphalt,No,{4E63D5C9-82FB-45BD-A291-D2E263DDEA24},Active,0.00269204822178295
15457,NP32394, ,NP,North Park,North Park,,,,,,,,0.13420749,,,,,,,{60F3E0D1-4F47-42E7-9A26-4223E69F8C2C},Active,0.00206828286211222
15458,NP4691, ,NP,North Park,North Park,,,,,,,,0.01211729,,,,,,,{783E2D7C-1E45-4B56-AAA0-1753717AE22F},Active,0.000222128309065491
15459,NP32398,Decommissioned Latodomi Trail,NP,North Park,North Park,,,,,,,,0.32266864,,,,,,,{CB27A502-07D3-4F81-87BF-D2C589DA6C1A},Closed,0.0057597591709169
15460,NP32399,Latodomi Nature Center Brown Trail,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.41844865,,,,,,,{7B26F62D-0325-4A4C-A4EF-3C976769DE81},Active,0.00775723286109876
15461,NP32400, ,NP,North Park,North Park,,,,,,,,0.02018442,,,,,,,{F3417AF8-FBF7-4935-94F7-ED237FDF88E0},Active,0.000349716311438727
15462,NP32793, ,NP,North Park,North Park,,,,,,,,0.02787375,,,,,,,{E937D473-DC64-4F94-B04C-5E25F88F1A3F},Active,0.000490785465924181
15463,NP32795, ,NP,North Park,North Park,,,,,,,,0.04884564,,,,,,,{FD8331C9-D179-4BBA-B785-C18EA335E6F3},Active,0.000828122926104124
15464,NP32799, ,NP,North Park,North Park,,,,,,,,0.03403969,,,,,,,{4D7EBC61-8A56-4CE2-A422-B314581AEF5E},Active,0.000627035835693714
15465,NP32801, ,NP,North Park,North Park,,,,,,,,0.02617383,,,,,,,{E90C11E4-D6FF-4D42-97A3-3850E4C3E4FC},Active,0.000434102755867054
15466,NP4681, ,NP,North Park,North Park,,,,,,,,0.07977904,,,,,,,{075B3FEF-D5BB-40E6-B65E-80BD933AF70A},Active,0.00123682452198737
15467,NP4672, ,NP,North Park,North Park,,,,,,,,0.01358914,,,,,,,{A4291B64-C1B7-4334-A58F-FB2353BCC401},Active,0.000208653709820967
15468,NP32827,Nature Center Purple Trail,NP,North Park,North Park,Purple,PL,Purple,,,,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,0.63419575,,,Moderate,Point to Point,Dirt,,{F66A91E8-EC0C-49EC-B39B-9E6AADAD0B63},Active,0.0108472391676787
15469,NP32829,Nature Center Red Trail,NP,North Park,North Park,Red,RD,Red, , , ,http://apps.alleghenycounty.us/GIS/REDbase.png,0.40122667,,,Easy,Loop,Dirt,No,{140F5A5B-062F-4CEC-98B8-5056D3FC20B4},Active,0.0068774063577988
15471,NP32832,Nature Center Orange Trail (Wagon Wheel Trail),NP,North Park,North Park,Orange,OR,Orange,,,,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,0.22772071,,,Easy-Moderate,Point to Point,,No,{876B7790-E21D-4C9D-A403-02E54C997BAD},Active,0.0038209299733794
15472,NP32833, ,NP,North Park,North Park,,,,,,,,0.01259167,,,,,,,{A0853223-C064-4603-8F5B-2156DB4A6B67},Active,0.00023923605889334
15474,NP32839, ,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.01570197,,,Moderate,Loop,Dirt,No,{6C12D1F2-E433-402B-BB00-CDA42DE373B7},Active,0.000232482866829611
15475,NP4627, ,NP,North Park,North Park,,,,,,,,0.00448288,,,,,,,{45C43A3E-D221-4996-8348-F03427B8BB29},Active,7.30280495657104e-05
15476,NP33240, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.02044273,,,,Connector,,,{3631AA67-6ACE-4754-BBC7-D558C6EF1EAC},Active,0.000307011143251285
15477,NP32395, ,NP,North Park,North Park,<Null>,<Null>,,,,,,0.01397042,,,Easy,Connector,Grass,,{14AB3173-5339-45E9-A6A9-0948D3D4CF80},Active,0.000255144734908047
15478,NP33640, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.31555732,,,Moderate,Loop,,,{A9729C4F-FA10-46E0-A384-F8E800D0BDDD},Active,0.00551377836256026
15479,NP38458, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.03793452,,,Easy,Pt_to_Pt,Dirt,,{090337F2-8925-418D-9C38-87072A3D4FF7},Active,0.000709029054344229
15480,NP38459, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.0846117,,,,Pt_to_Pt,Dirt,No,{6DB5F74A-841E-469E-9827-8B010D29A279},Active,0.00149404485664184
15481,NP38856, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.01539658,,,Easy,Pt_to_Pt,Dirt,No,{8C0F6909-45F4-41DC-8C8F-ABBD3FA69474},Active,0.00022328338633516
15482,NP41657,Old Blue Trail,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.05049446,,,Moderate,Connector,Dirt,No,{52046BEC-C249-4BC6-8C21-C00D1D2BD303},Active,0.000826531699771661
15483,NP41658,White,NP,North Park,North Park,White,WT,White, , , ,http://apps.alleghenycounty.us/GIS/WHITEbase.png,2.41451883,,,Easy-Moderate,Loop,Dirt,No,{CC0ED63B-59FF-4A48-936A-14552FDCF559},Active,0.0408263065592205
15484,NP41661,Blue Trail,NP,North Park,North Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,2.21253493,,,Easy-Moderate,Loop,,No,{41043456-B1BB-41C2-910F-A96F18ED97CC},Active,0.0367188072625467
15485,NP42060,Orange Trail Access,NP,North Park,North Park,Orange,OR,Orange,,,,http://apps.alleghenycounty.us/GIS/ORANGEbase.png,0.38674442,,,Moderate,Access,,No,{1137BBA3-5E28-4C76-A5C4-8F8C6C15E7B1},Active,0.00642655649082905
15486,NP42541,Decommissioned Red,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.07160443,,,,,,,{FD2F43DA-FFDF-4859-A5AE-CFBC8EF5DB89},Closed,0.00127298995144474
15487,NP42544,Decommissioned Rachel Carson Trail - Yellow,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.07160443,,,,,,,{5FE17B58-2C25-48DA-880D-5C518AF444F5},Closed,0.00127298995144474
15488,NP42550,Red,NP,North Park,North Park,Red,RD,Red,,,,http://apps.alleghenycounty.us/GIS/REDbase.png,9.35403633,,,Difficult,Loop,Dirt,No,{19F59872-55AA-4826-BB17-1591C6D857C6},Active,0.15448251285632
15489,NP43334,Nature Center Blue,NP,North Park,North Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,1.19962214,,,Moderate,Point to Point,,No,{0C1DFC52-EE0E-41EC-B802-CB4229BA3F1D},Active,0.021207049338723
15490,NP43340, ,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.23094302,,,Easy-Moderate,Connector,Grass,No,{1277D2CE-6820-4B83-A54E-EA6056A55287},Active,0.00372163699658475
15491,NP45453,Gravel or Paved Trail/Road,NP,North Park,North Park,Gravel or Paved Trail/Road,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAYbase.png,4.95833533,,,Easy,Point to Point,Asphalt,,{CDF19E35-0E16-4EAA-9318-E7C7A47A0C56},Active,0.0852658754524877
15492,NP46651,Rachel Carson Trail - Yellow,NP,North Park,North Park,Yellow,YL,Yellow,,,,http://apps.alleghenycounty.us/GIS/YELLOWbase.png,8.78601154,,,Moderate-Difficult,Point to Point,,,{E91150EA-459E-4B66-B3CD-C952D5BD2034},Active,0.147393089057121
15493,NP46652,Decommissionded Rachel Carson Trail - Yellow,NP,North Park,North Park,<Null>,<Null>,,,,,,0.03639263,,,,,Dirt,,{8009BAEA-A128-433E-A5D3-17A0F69E3E47},Closed,0.000676787029136749
15494,NP51045,Nature Center Pink Trail - Pond Trail,NP,North Park,North Park,Pink,PK,Pink,,,,http://apps.alleghenycounty.us/GIS/PINKbase.png,0.19585966,,,Easy,Loop,Dirt,No,{AD35D75B-3205-43CC-B51C-E47812C47727},Active,0.00347689072125895
15495,NP32836,Nature Center White Trail,NP,North Park,North Park,White,WT,White,,,,http://apps.alleghenycounty.us/GIS/WHITEbase.png,1.12868492,,,Moderate,,,,{CCC9EAE6-FEFB-4E13-BD98-57E230013758},Active,0.0192444990956773
15497,SP2233, ,SP,South Park,South Park,,,,,,,,0.1211524,,,,,,,{29C0856A-4DDA-4672-B639-DF4C07CB5478},Active Trail,0.00192362057632589
15498,SP2940,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,2.78581516,,,Easy,Pt_to_Pt,Asphalt,No,{2AFD4C63-B472-439E-86FA-C2C43A567C8D},Active Trail,0.0453744764361795
15499,SP815,Gravel or Paved Trail/Road,SP,South Park,South Park,Gravel or Paved Trail/Road,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAY.png,0.20825476,,,Easy,Access,Asphalt,No,{83630D95-87DF-4003-B99E-D08167A66E65},Active,0.00356755950049596
